GeneID	Gene Name	g1	g2	g3	g4	g5	g6	g7	g8
CHLRE_01g005600v5		2,2,2,2,2	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	3,3,3,4,4	2,2,2,2,3	2,2,2,2,2	1,2,2,2,2
CHLRE_01g005651v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g005701v5		2,2,2,2,3	0.3,0.3,0.4,0.4,0.4	0.1,0.1,0.1,0.1,0.1	0.4,0.4,0.4,0.5,0.5	1,1,1,1,1	7,7,7,7,7	5,5,6,6,6	4,4,4,5,5
CHLRE_01g005750v5		0.3,0.4,0.4,0.5,0.5	0,0,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.2	0.9,0.9,1,1,1	0.5,0.5,0.5,0.6,0.6	0.5,0.5,0.6,0.6,0.7	0.3,0.3,0.3,0.3,0.3
CHLRE_01g005813v5		9,9,10,10,10	5,5,5,5,5	3,3,3,3,3	2,2,2,2,2	9,9,9,9,9	16,17,17,17,17	16,16,16,16,16	18,18,18,19,19
CHLRE_01g005850v5		13,13,13,13,14	60,61,61,62,62	29,29,30,30,31	12,13,13,13,14	8,8,8,8,8	14,14,15,15,16	10,11,12,12,13	77,79,81,82,84
CHLRE_01g005900v5		13,13,14,14,14	6,6,7,7,7	5,5,5,5,6	6,6,6,6,6	13,13,13,13,13	10,10,10,11,11	12,12,12,12,12	7,8,8,9,9
CHLRE_01g005950v5		50,50,51,51,52	22,22,23,23,23	8,8,8,8,9	10,10,11,11,11	26,26,26,26,27	52,53,53,54,54	34,36,39,41,43	16,17,18,19,19
CHLRE_01g006000v5		2,2,2,3,3	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	5,5,6,6,6	4,4,4,4,4	4,4,4,4,4	4,4,4,4,4
CHLRE_01g006050v5		9,9,9,10,10	10,10,10,10,10	7,7,8,8,9	7,7,7,7,7	11,11,11,11,12	9,9,9,9,9	9,9,9,9,9	7,7,7,7,7
CHLRE_01g006100v5		5,5,6,6,6	1,1,1,2,2	2,2,2,2,2	9,9,9,10,10	3,3,3,3,3	4,4,4,4,4	2,3,3,3,3	2,2,2,2,2
CHLRE_01g006150v5		15,15,15,16,16	3,3,3,3,3	7,7,7,8,8	20,20,21,21,21	21,21,21,21,21	11,11,11,11,11	9,9,9,10,10	4,4,5,5,5
CHLRE_01g006202v5		0,0,0,0,0	0.1,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0
CHLRE_01g006250v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006301v5		0.6,0.7,0.7,0.7,0.7	0.2,0.2,0.2,0.3,0.3	0.4,0.5,0.5,0.5,0.5	0.5,0.6,0.7,0.7,0.8	0.7,0.8,0.8,0.8,0.8	0.5,0.5,0.6,0.6,0.6	0.5,0.5,0.6,0.6,0.7	0.1,0.1,0.1,0.1,0.1
CHLRE_01g006352v5		0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0.2,0.2,0.2,0.2,0.3	0.1,0.1,0.2,0.2,0.2	0,0,0.1,0.1,0.1	0,0,0,0.1,0.1	0.1,0.1,0.1,0.1,0.1
CHLRE_01g006402v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006450v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006500v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006550v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006576v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006600v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006614v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006628v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006642v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006656v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006670v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1
CHLRE_01g006700v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006733v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006766v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0.1,0.1,0.1	0,0,0,0.1,0.1	0,0,0.1,0.1,0.1
CHLRE_01g006800v5		5,5,5,5,5	7,7,8,8,8	5,5,5,5,5	6,6,6,6,6	6,6,6,7,7	10,10,10,11,11	8,9,9,9,10	10,10,11,11,11
CHLRE_01g006850v5		12,12,12,13,13	2,2,3,3,3	3,3,3,3,4	9,9,9,10,10	12,12,13,13,13	13,13,13,14,14	9,9,9,9,9	4,4,4,4,4
CHLRE_01g006876v5		0.1,0.1,0.1,0.1,0.1	0,0,0,0,0.1	0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_01g006900v5		2,2,2,2,2	2,2,2,2,2	1,1,1,1,2	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2
CHLRE_01g006950v5		59,61,64,66,68	170,172,174,176,179	182,185,187,190,192	99,102,104,107,110	195,197,200,202,204	35,36,36,37,38	28,29,31,32,34	32,35,38,41,44
CHLRE_01g007000v5		3,4,4,4,4	2,2,2,2,2	1,1,1,1,1	3,3,3,3,3	5,5,5,5,5	3,3,4,4,4	4,4,4,4,4	2,2,2,2,2
CHLRE_01g007050v5		6,6,7,7,7	10,10,10,10,10	16,16,17,17,17	19,19,19,19,19	9,9,9,10,10	6,6,6,6,6	4,5,5,5,5	3,3,3,3,3
CHLRE_01g007051v5	UBI1	1476,1489,1503,1517,1530	932,953,974,996,1017	1028,1061,1094,1128,1161	1228,1247,1265,1283,1302	1228,1241,1254,1267,1280	1176,1185,1193,1201,1210	1264,1268,1271,1275,1279	1029,1047,1065,1083,1101
CHLRE_01g007100v5		2,2,2,2,2	3,3,3,4,4	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3	3,3,3,3,3	2,2,2,2,2	2,2,2,3,3
CHLRE_01g007150v5		3,4,4,4,4	14,14,14,14,14	6,6,6,6,6	3,4,4,4,4	5,6,6,6,6	5,5,5,6,6	5,6,6,7,7	11,11,12,12,12
CHLRE_01g007200v5		17,17,17,17,17	12,12,12,13,13	11,11,11,12,12	12,12,12,12,12	16,17,17,17,17	16,16,16,16,16	17,18,18,19,19	14,15,15,15,15
CHLRE_01g007251v5		0.5,0.6,0.6,0.7,0.8	0.2,0.2,0.2,0.2,0.2	0,0,0.1,0.1,0.1	0,0,0,0,0	1,1,1,1,1	0.8,0.8,0.8,0.8,0.8	1,1,1,1,1	0.2,0.2,0.2,0.2,0.2
CHLRE_01g007300v5		4,4,4,4,4	5,5,5,5,5	2,2,2,3,3	3,3,3,3,3	2,2,2,2,3	5,5,6,6,6	5,5,5,5,5	9,9,9,10,10
CHLRE_01g007350v5		9,11,12,13,14	10,10,11,11,12	0.4,0.4,0.4,0.4,0.4	0.2,0.3,0.3,0.3,0.4	4,4,4,4,4	39,39,39,39,40	32,33,35,37,39	44,47,50,54,57
CHLRE_01g007400v5		3,4,4,4,4	2,2,2,2,2	0.5,0.5,0.5,0.5,0.5	2,2,2,2,2	2,2,2,3,3	3,3,4,4,4	4,4,4,5,5	1,1,1,1,1
CHLRE_01g007450v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0.1
CHLRE_01g007500v5		1,1,1,2,2	0.9,0.9,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	1,1,1,1,1	2,2,2,2,2	1,1,2,2,2
CHLRE_01g007550v5		2,2,2,3,3	6,6,6,6,6	2,2,2,2,2	1,1,2,2,2	2,2,2,2,2	5,5,5,5,5	4,4,5,5,6	7,8,8,8,8
CHLRE_01g007600v5		32,32,32,32,32	41,42,43,44,44	78,80,82,84,86	58,59,60,61,62	58,58,58,59,59	30,31,32,33,34	30,30,31,32,33	23,23,24,25,26
CHLRE_01g007651v5		4,4,4,4,4	11,11,11,11,12	2,2,2,2,2	2,2,2,2,2	0.5,0.5,0.5,0.5,0.5	6,6,6,6,6	7,8,9,9,10	9,9,9,9,9
CHLRE_01g007700v5		32,33,33,34,34	24,25,25,25,25	18,19,19,19,19	52,53,54,55,56	21,21,21,21,22	33,34,34,35,35	25,26,27,28,29	44,44,44,44,44
CHLRE_01g007737v5		13,13,13,14,14	32,33,35,37,38	25,25,26,26,26	12,12,12,13,13	21,21,22,22,22	16,16,16,16,17	22,22,23,23,24	29,29,30,30,31
CHLRE_01g007774v5		9,9,10,10,10	20,20,20,21,21	10,10,10,11,11	10,11,11,11,11	12,12,12,12,12	11,11,11,11,11	10,10,10,10,11	13,14,14,15,16
CHLRE_01g007811v5		2,2,3,3,3	4,4,4,4,4	0.3,0.3,0.3,0.4,0.4	0,0,0,0.1,0.1	1,1,2,2,2	7,8,8,8,8	7,7,8,8,8	9,10,10,11,12
CHLRE_01g007850v5		120,122,124,127,129	135,138,141,144,147	113,118,123,127,132	117,117,118,119,120	107,109,112,115,117	130,132,133,134,136	134,135,137,139,140	122,125,127,129,132
CHLRE_01g007901v5		33,33,33,33,33	24,25,25,25,26	15,15,15,15,15	20,22,23,25,26	10,10,10,10,10	33,34,35,37,38	24,26,27,29,31	23,24,25,26,27
CHLRE_01g007950v5		0.7,0.7,0.7,0.8,0.8	4,5,5,5,6	3,3,3,3,4	0.4,0.4,0.4,0.5,0.5	6,6,6,6,6	0.8,0.9,1,1,1	2,3,3,3,4	1,2,2,2,2
CHLRE_01g008000v5		4,4,4,4,4	5,5,5,5,6	3,3,3,3,3	3,4,4,4,4	4,4,4,4,4	5,5,5,6,6	5,5,5,5,5	7,7,8,8,8
CHLRE_01g008051v5		4,5,5,5,6	7,7,7,7,7	2,3,3,3,3	3,3,4,4,4	4,4,4,4,4	10,10,10,10,10	8,9,9,9,10	12,13,13,14,14
CHLRE_01g008100v5		5,5,5,5,5	5,5,5,6,6	4,4,4,4,4	5,5,5,5,5	4,4,4,4,4	4,4,4,4,4	4,4,5,5,5	3,3,3,3,3
CHLRE_01g008150v5		3,3,3,3,3	4,4,4,4,4	4,4,4,4,4	3,3,3,3,3	4,4,4,4,4	3,3,3,3,3	3,4,4,4,4	5,5,5,5,5
CHLRE_01g008200v5		2,2,2,2,2	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	3,3,3,3,3	2,2,2,2,2
CHLRE_01g008250v5		0.1,0.1,0.1,0.1,0.1	0.5,0.6,0.6,0.6,0.6	0.3,0.3,0.4,0.4,0.4	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1
CHLRE_01g008300v5		0.2,0.2,0.3,0.3,0.3	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.2,0.2,0.2	0.2,0.2,0.3,0.3,0.4	0.2,0.3,0.3,0.3,0.3	0.2,0.2,0.2,0.3,0.3	0.1,0.2,0.2,0.2,0.2	0.1,0.1,0.2,0.2,0.2
CHLRE_01g008350v5		1,1,1,1,1	0.8,0.8,0.8,0.8,0.8	0.3,0.3,0.3,0.3,0.4	0.4,0.4,0.4,0.4,0.4	0.7,0.8,0.8,0.9,0.9	2,2,2,2,2	3,3,3,3,3	0.4,0.4,0.5,0.6,0.7
CHLRE_01g008402v5		0.3,0.3,0.3,0.4,0.4	0.4,0.5,0.5,0.5,0.6	0.1,0.2,0.2,0.2,0.3	0.4,0.4,0.5,0.5,0.6	1,1,1,1,1	0.3,0.3,0.4,0.4,0.4	0.3,0.3,0.3,0.4,0.4	0.5,0.5,0.5,0.6,0.6
CHLRE_01g008450v5		4,5,6,6,7	7,7,7,7,7	0.4,0.5,0.5,0.5,0.5	0.4,0.6,0.7,0.8,0.9	3,3,3,4,4	18,18,18,18,19	16,17,18,19,20	23,24,24,25,26
CHLRE_01g008500v5		5,5,6,6,6	1,1,1,1,1	1,1,1,2,2	2,2,3,3,3	3,3,3,4,4	5,5,5,5,6	5,5,5,5,6	2,2,2,2,2
CHLRE_01g008550v5		27,27,28,29,29	11,11,12,12,12	11,11,11,11,11	19,19,19,19,20	22,23,23,23,23	41,42,43,43,44	33,35,37,38,40	35,38,41,43,46
CHLRE_01g008600v5		2,2,2,2,2	4,4,4,4,4	2,2,2,2,2	2,2,2,2,2	3,4,4,4,4	2,2,2,2,2	2,2,2,2,2	2,2,2,2,2
CHLRE_01g008650v5		2,2,2,2,2	8,9,10,11,12	8,8,8,8,8	3,3,3,3,3	3,3,3,3,3	2,2,3,3,3	5,5,5,5,5	14,15,16,17,18
CHLRE_01g008700v5		7,7,7,7,7	1,1,1,1,1	0.9,0.9,1,1,1	3,3,3,3,4	4,4,5,5,5	4,4,4,4,4	3,3,4,4,5	1,1,1,1,1
CHLRE_01g008750v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0.1	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_01g008800v5		3,3,3,3,3	3,3,3,3,3	2,2,3,3,3	3,3,3,3,3	4,4,4,4,5	2,2,2,2,2	2,2,2,2,2	3,3,3,4,4
CHLRE_01g008850v5		7,7,7,7,7	14,14,14,14,14	11,11,11,11,11	4,4,4,4,4	11,11,11,11,11	4,5,5,5,5	5,5,5,5,5	6,6,6,6,6
CHLRE_01g008891v5		1,2,2,2,2	3,3,3,3,3	4,4,4,4,4	4,4,4,4,4	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	3,3,3,3,3
CHLRE_01g008900v5		0.1,0.1,0.1,0.1,0.2	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.2,0.2	0.1,0.1,0.1,0.1,0.1	0.1,0.2,0.2,0.2,0.3	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_01g008950v5		21,21,21,21,21	21,21,22,23,23	14,15,15,16,17	5,6,7,7,8	28,29,29,29,30	36,37,37,38,38	30,32,33,34,35	49,50,50,51,51
CHLRE_01g008976v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1	0,0,0,0,0
CHLRE_01g009000v5		5,6,6,7,7	4,4,5,5,5	5,6,6,6,6	3,4,4,4,4	8,8,9,10,10	5,6,6,7,7	5,5,5,6,6	2,2,2,3,3
CHLRE_01g009025v5		1,1,1,1,1	0.6,0.7,0.8,1,1	0.7,0.8,0.8,0.9,0.9	0.8,0.8,0.8,0.8,0.8	0.7,0.8,0.9,1,1	1,1,1,1,1	1,1,1,1,1	0.7,0.7,0.8,0.8,0.9
CHLRE_01g009050v5		0.7,0.9,1,1,2	0,0,0,0,0	0,0,0,0,0	0,0.1,0.1,0.2,0.2	2,2,2,2,3	0,0,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0
CHLRE_01g009101v5		105,109,114,119,124	0.3,0.3,0.3,0.4,0.4	0.8,0.8,0.8,0.8,0.8	15,15,15,15,16	41,41,42,42,42	10,10,11,11,11	4,4,4,4,4	0.4,0.4,0.4,0.4,0.5
CHLRE_01g009150v5		0.4,0.4,0.4,0.4,0.4	4,4,4,5,5	2,2,2,2,2	0.5,0.6,0.6,0.7,0.7	1,1,1,1,1	0.9,1,1,1,1	1,1,1,1,1	5,5,6,6,6
CHLRE_01g009200v5		7,7,8,8,8	0.9,1,1,1,1	0.3,0.4,0.4,0.5,0.6	0.6,0.6,0.6,0.6,0.6	3,3,3,3,3	7,7,7,7,7	10,10,10,10,10	3,3,3,4,4
CHLRE_01g009250v5		5,6,7,7,8	8,8,8,8,8	0.1,0.1,0.1,0.1,0.1	0.2,0.2,0.2,0.2,0.2	2,2,2,2,2	23,23,24,25,26	21,23,25,27,29	40,42,44,46,49
CHLRE_01g009300v5		16,16,16,16,17	15,16,16,17,18	16,16,16,16,16	12,12,12,12,12	13,13,13,13,14	16,17,18,18,19	17,18,18,18,19	31,31,31,31,31
CHLRE_01g009325v5		0.2,0.2,0.2,0.2,0.2	2,2,2,2,2	0.1,0.1,0.1,0.1,0.2	0,0,0,0,0	0,0,0.1,0.1,0.1	0.8,0.8,0.9,0.9,0.9	0.9,1,1,1,1	1,1,1,1,1
CHLRE_01g009350v5		1,1,1,1,1	8,9,10,10,11	6,7,7,8,8	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	3,3,3,3,3	18,19,21,23,25
CHLRE_01g009400v5		0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0.1,0.1
CHLRE_01g009450v5		2,2,2,3,3	3,3,3,4,4	2,3,3,3,3	3,3,3,3,3	3,3,3,3,4	3,3,3,3,3	2,2,2,2,2	3,3,3,3,3
CHLRE_01g009500v5		7,7,7,7,8	1,1,2,2,2	4,4,4,4,4	7,7,7,7,8	6,6,6,6,6	4,4,4,4,4	3,3,3,3,3	2,2,2,2,2
CHLRE_01g009550v5		3,3,3,3,3	5,6,7,8,9	6,6,7,7,7	4,4,4,4,4	2,2,2,2,2	3,3,3,3,3	3,3,3,3,3	25,26,26,27,27
CHLRE_01g009575v5		0.3,0.3,0.3,0.3,0.3	0.4,0.4,0.4,0.5,0.5	0.3,0.3,0.3,0.3,0.3	0.3,0.4,0.4,0.4,0.5	0.4,0.4,0.5,0.5,0.6	0.3,0.3,0.3,0.3,0.3	0.4,0.4,0.5,0.5,0.5	0.1,0.2,0.2,0.2,0.2
CHLRE_01g009601v5		0.9,1,1,1,1	0.9,1,1,1,1	0.6,0.7,0.8,0.8,0.9	0.6,0.7,0.9,1,1	0.8,0.8,0.9,1,1	0.8,1,1,1,1	2,2,2,2,2	2,2,2,3,3
CHLRE_01g009650v5		1,1,1,1,1	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	1,1,1,2,2	1,1,1,2,2	2,2,2,3,3	3,3,3,3,3
CHLRE_01g009676v5		3,4,4,5,5	6,6,6,7,7	4,4,4,4,4	4,4,4,4,4	6,6,6,6,6	5,5,5,6,6	7,7,8,8,8	10,10,10,11,11
CHLRE_01g009700v5		3,3,3,3,3	2,2,2,2,2	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	5,5,5,5,5	5,6,6,6,6	6,6,6,6,6
CHLRE_01g009731v5		0.3,0.3,0.4,0.4,0.5	2,2,2,2,2	0.6,0.6,0.6,0.6,0.6	0.3,0.3,0.3,0.3,0.4	0.6,0.6,0.6,0.6,0.6	0.6,0.6,0.7,0.7,0.7	0.8,0.8,0.8,0.9,0.9	0.8,0.9,1,1,1
CHLRE_01g009765v5		0.1,0.1,0.2,0.2,0.2	0,0,0,0,0	0,0,0,0,0	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0
CHLRE_01g009800v5		23,24,24,25,26	0.9,1,1,1,1	0.9,0.9,0.9,1,1	6,6,6,6,7	15,15,15,15,15	17,17,17,17,17	13,13,13,14,14	4,4,5,5,5
CHLRE_01g009850v5		14,15,15,16,16	2,2,2,2,2	2,2,2,2,2	5,5,5,5,5	10,10,10,10,10	10,10,10,10,10	10,10,10,10,11	3,3,3,3,3
CHLRE_01g009900v5		16,16,16,16,17	27,28,28,28,28	30,30,30,30,31	29,29,29,30,30	31,31,32,33,34	13,14,14,15,15	13,13,13,13,13	15,15,16,16,17
CHLRE_01g009950v5		32,33,34,35,36	29,31,33,35,36	6,6,6,7,7	18,18,19,19,19	10,10,10,10,10	38,38,39,40,40	36,38,40,42,44	37,37,37,37,37
CHLRE_01g010000v5		28,29,29,29,30	28,28,28,29,29	17,17,17,17,17	17,17,17,17,18	35,35,35,36,36	34,34,35,36,36	39,39,39,39,39	36,37,39,40,42
CHLRE_01g010050v5		4,4,4,4,5	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	4,4,4,4,4	4,4,4,4,4	4,4,4,4,4	3,3,3,3,4
CHLRE_01g010100v5		11,11,11,11,11	17,17,18,19,19	12,12,13,13,13	12,12,12,12,13	17,17,17,18,18	15,15,15,15,16	22,22,23,23,24	14,15,16,16,17
CHLRE_01g010150v5		1,1,1,1,1	2,2,2,2,2	1,1,1,1,1	1,1,1,2,2	2,2,2,2,2	1,1,1,1,2	2,2,2,2,2	2,2,2,2,2
CHLRE_01g010201v5		1,1,2,2,2	3,3,3,3,3	2,2,2,2,2	2,2,2,2,2	2,2,2,2,3	1,2,2,2,2	1,2,2,2,2	2,2,2,2,2
CHLRE_01g010250v5		3,3,3,3,3	6,6,6,6,6	2,2,2,2,3	1,1,1,1,1	2,2,2,2,2	5,5,5,6,6	6,6,6,6,6	5,5,6,6,6
CHLRE_01g010296v5		2,2,3,3,3	2,2,2,2,2	0,0,0,0,0	0,0,0,0,0	0.4,0.4,0.4,0.4,0.4	8,9,9,9,9	6,6,7,7,7	11,11,11,12,12
CHLRE_01g010300v5		1,1,1,1,1	5,5,5,5,5	0.1,0.1,0.1,0.1,0.1	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3	3,4,4,4,4	4,4,5,5,5	8,8,8,8,8
CHLRE_01g010350v5		4,4,4,5,5	7,7,7,7,7	5,5,5,5,6	6,6,6,7,7	6,6,6,7,7	5,5,5,5,5	5,5,5,5,5	5,6,6,6,6
CHLRE_01g010400v5		317,326,335,344,354	437,451,465,480,494	337,347,357,366,376	119,125,131,138,144	204,206,207,208,210	427,438,449,460,471	450,463,476,489,501	462,465,468,471,474
CHLRE_01g010450v5		47,47,47,47,48	19,20,20,21,21	20,21,22,23,24	23,24,24,25,25	18,19,19,20,20	60,61,63,64,66	72,74,76,78,80	66,68,69,71,73
CHLRE_01g010500v5		17,17,17,18,18	26,26,26,27,27	31,32,32,33,33	23,23,23,23,23	25,25,25,26,26	13,14,14,15,15	13,13,14,14,14	12,12,12,12,12
CHLRE_01g010550v5		1,1,1,1,1	4,4,4,4,4	5,5,5,5,5	0.6,0.6,0.6,0.6,0.6	4,5,5,5,6	1,1,1,1,1	1,1,1,1,2	0.7,0.9,1,1,1
CHLRE_01g010650v5		1,1,1,1,2	2,2,3,3,3	2,2,2,2,2	1,1,1,1,1	1,2,2,2,2	1,1,1,1,1	1,1,1,1,2	2,2,2,2,2
CHLRE_01g010700v5		11,11,11,11,12	14,15,15,16,17	16,16,16,16,16	11,11,11,11,11	13,14,14,15,15	10,10,11,11,11	14,14,14,15,15	21,22,22,22,23
CHLRE_01g010750v5		4,4,4,4,5	17,19,21,23,25	21,22,22,22,22	7,7,7,7,7	6,7,7,7,7	5,5,5,5,5	9,10,10,11,12	31,31,31,31,32
CHLRE_01g010800v5		6,6,6,6,7	6,6,6,6,6	5,5,5,5,5	3,3,3,4,4	4,4,5,5,5	6,6,6,6,6	5,6,6,6,7	6,6,7,7,8
CHLRE_01g010816v5		3,3,4,4,4	5,5,5,5,5	0.4,0.5,0.7,0.8,0.9	0.5,0.6,0.6,0.7,0.8	1,1,1,1,1	9,9,10,10,11	8,9,9,9,10	13,13,14,15,16
CHLRE_01g010832v5		5,6,6,6,7	13,14,14,14,14	18,18,18,18,18	10,11,11,11,12	39,41,43,44,46	7,7,7,7,7	13,13,14,15,16	6,6,6,6,7
CHLRE_01g010848v5		13,14,14,14,15	4,4,4,4,4	5,6,6,6,6	18,18,18,18,18	15,15,15,15,15	12,12,12,12,12	10,10,10,10,10	4,4,5,5,5
CHLRE_01g010864v5		4,4,4,4,4	1,1,1,1,1	2,2,2,2,2	6,6,6,6,6	3,3,3,3,3	2,2,2,2,3	2,2,2,2,2	2,2,2,2,2
CHLRE_01g010880v5		8,8,8,8,8	3,3,3,3,3	2,2,2,2,2	4,4,4,4,4	5,6,6,6,6	10,10,10,10,10	11,11,11,11,11	8,9,9,9,9
CHLRE_01g010900v5	GAPA	344,346,348,350,352	318,333,348,363,378	1174,1247,1320,1393,1466	1128,1172,1215,1258,1302	524,525,526,527,528	208,209,210,211,212	114,117,121,124,127	180,190,201,211,221
CHLRE_01g010950v5		6,6,6,6,6	5,6,7,8,9	9,10,10,10,11	6,6,6,6,6	7,7,7,7,7	4,5,5,5,5	4,5,5,5,5	10,10,10,10,10
CHLRE_01g011000v5		1398,1401,1403,1406,1409	1192,1201,1210,1219,1228	1381,1397,1414,1431,1447	1638,1640,1641,1643,1644	1348,1362,1377,1391,1405	1315,1331,1346,1362,1378	1389,1401,1413,1424,1436	1270,1270,1271,1271,1272
CHLRE_01g011050v5		19,20,21,22,23	19,19,20,20,20	21,21,21,22,22	20,21,21,22,22	27,27,27,27,28	20,20,20,20,20	22,22,22,23,23	17,18,19,20,21
CHLRE_01g011100v5		14,15,15,15,15	25,26,26,27,27	29,29,29,29,29	21,21,21,21,21	23,23,24,25,25	14,14,14,14,14	12,12,13,13,13	13,14,14,14,15
CHLRE_01g011150v5		0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0
CHLRE_01g011200v5		11,11,12,12,12	11,12,12,12,13	7,7,7,7,8	9,9,9,9,9	9,10,10,10,10	14,14,15,15,15	14,14,14,15,15	12,13,14,14,15
CHLRE_01g011250v5		1,1,1,2,2	0.2,0.2,0.2,0.2,0.3	0,0,0,0,0	0,0,0,0,0	0.3,0.3,0.3,0.3,0.3	3,3,4,4,4	3,3,3,3,4	3,4,4,4,4
